recordid,company,occurence,award_year,award_amount
163993,"ATS-MER, LLC",7,1994,65000
163939,APPLIED RESOURCES CORPORATION,2,1994,60000
163940,"APPLIED SCIENCES LABORATORY, INC.",2,1994,65000
163941,"APPLIED SCIENCES LABORATORY, INC.",2,1994,252299
163954,"ASTRALUX, INC.",5,1994,290000
163948,ASCENSION TECHNOLOGY CORPORATION,2,1994,435924
164048,"Addax, Inc.",1,1994,63449
163949,"AST PRODUCTS, INC.",3,1994,74823
163950,"AST PRODUCTS, INC.",3,1994,78793
163952,"ASTRALUX, INC.",5,1994,65000
163953,"ASTRALUX, INC.",5,1994,58156
163961,"ASTROPOWER, INC.",5,1994,74994
163963,"ASTROPOWER, INC.",5,1994,60000
163964,"ASTROPOWER, INC.",5,1994,648000
163967,"ASTROPOWER, INC.",5,1994,65000
163968,"ASTROPOWER, INC.",5,1994,75000
163970,ATC-NY INC,6,1994,64944
163971,ATC-NY INC,6,1994,300000
163975,ATLANTIC AEROSPACE ELECTRONICS CORP.,7,1994,646425
163978,"ATMOSPHERIC & ENVIRONMENTAL RESEARCH, INC.",5,1994,49697
163979,"ATOM SCIENCES, INC.",3,1994,76014
163980,"ATOM SCIENCES, INC.",3,1994,64994
163982,"ATS-MER, LLC",7,1994,66511
163983,"ATS-MER, LLC",7,1994,600000
163984,"ATS-MER, LLC",7,1994,70000
163987,"ATS-MER, LLC",7,1994,60000
163988,"ATS-MER, LLC",7,1994,70000
163990,"ATS-MER, LLC",7,1994,70000
163991,"ATS-MER, LLC",7,1994,446000
163992,"ATS-MER, LLC",7,1994,65000
163994,"ATS-MER, LLC",7,1994,65000
163995,"ATS-MER, LLC",7,1994,75000
163996,"ATS-MER, LLC",7,1994,65000
163997,"ATS-MER, LLC",7,1994,600000
163998,"ATS-MER, LLC",7,1994,446000
165632,Intelligent Reasoning Systems (IRS),3,1994,250000
163999,"ATS-MER, LLC",7,1994,75000
164000,"ATS-MER, LLC",7,1994,70000
164001,"ATS-MER, LLC",7,1994,65000
164003,"ATS-MER, LLC",7,1994,247986
164004,"ATS-MER, LLC",7,1994,75000
164313,Avoca Laboratorytories,3,1994,46809
164006,AUDIOLOGICAL ENGINEERING CORPORATION,1,1994,500000
164007,"AUGMENTECH, INC.",1,1994,80246
164009,AURORA ASSOC.,4,1994,70000
164010,AURORA ASSOC.,4,1994,68754
164011,AURORA FLIGHT SCIENCES CORPORATION,4,1994,250000
164013,AURORA FLIGHT SCIENCES CORPORATION,4,1994,69385
164022,Accelerator Technology Corporation,1,1994,51600
164024,Accident Prevention Group,1,1994,50000
164025,"Acctek Associates, Inc.",2,1994,100000
164026,"Accu-weather, Inc.",1,1994,65666
164027,Accuwave Corp.,5,1994,69824
164028,Accuwave Corp.,5,1994,64182
164030,Accuwave Corp.,5,1994,248230
164131,Advanced Technologies/Laboratories Intl,6,1994,50000
164032,"Activated Cell Therapy, Inc.",1,1994,75000
164033,"Active Control eXperts, Inc.",7,1994,675000
164037,Aculight Corporation,4,1994,64913
164039,Aculight Corporation,4,1994,79378
164041,"Ada Technology Group, Inc.",1,1994,68760
164043,Adaptive Sensors Inc.,3,1994,352261
164045,Adaptive Solutions Inc.,2,1994,226065
164046,"Adaptive Technologies, Inc.",2,1994,58855
164047,"Adaptronics, Inc.",2,1994,58348
164049,Adinstruments,1,1994,42067
164050,"Adroit Systems, Inc.",6,1994,58411
164052,"Adroit Systems, Inc.",6,1994,68608
164053,Advanced Applications,1,1994,53120
164054,Advanced Applications,1,1994,496904
164055,Advanced Applications,1,1994,79733
164057,Advanced Computer,1,1994,75000
164059,"Advanced Development Group,",1,1994,76427
164060,"Advanced Fuel Research, Inc.",7,1994,64883
164063,"Advanced Fuel Research, Inc.",7,1994,592568
164064,"Advanced Fuel Research, Inc.",7,1994,59796
164066,"Advanced Fuel Research, Inc.",7,1994,599845
164068,"Advanced Fuel Research, Inc.",7,1994,59806
164069,"Advanced Fuel Research, Inc.",7,1994,74983
164082,"Advanced Marine Enterprises,",2,1994,49056
164070,"Advanced Fuel Research, Inc.",7,1994,78079
164071,"Advanced Fuel Research, Inc.",7,1994,69956
164072,"Advanced Fuel Research, Inc.",7,1994,198231
164073,"Advanced Fuel Research, Inc.",7,1994,56987
164075,"Advanced Fuel Research, Inc.",7,1994,595070
164076,"Advanced Fuel Research, Inc.",7,1994,74945
164077,"Advanced Fuel Research, Inc.",7,1994,64792
164078,"Advanced Fuel Research, Inc.",7,1994,599988
166324,"OPTIMUM TECHNOLOGIES, INC.",1,1994,79708
164083,Advanced Material Systems,2,1994,742670
164087,"Advanced Metals Systems, Inc.",2,1994,80000
164092,Advanced Photonic,1,1994,59644
164359,"BIO-IMAGING RESEARCH, INC.",4,1994,69944
164095,"Advanced Projects Research, Incorporated",6,1994,70000
164096,"Advanced Projects Research, Incorporated",6,1994,70000
164097,"Advanced Projects Research, Incorporated",6,1994,375000
164099,Advanced Resources,1,1994,599832
164139,Aerochem Research,3,1994,62560
164100,Advanced Robotic Tech Inc.,1,1994,64851
164104,Advanced Systems & Technologies Inc,6,1994,59115
164105,Advanced Systems & Technologies Inc,6,1994,345000
164107,Advanced Technologies/Laboratories Intl,6,1994,97626
164108,Advanced Technologies/Laboratories Intl,6,1994,250000
164109,Advanced Technologies/Laboratories Intl,6,1994,100000
164111,Advanced Technologies/Laboratories Intl,6,1994,65000
164153,Aerometrics Inc.,4,1994,64961
164112,Advanced Technologies/Laboratories Intl,6,1994,60000
164113,Advanced Technologies/Laboratories Intl,6,1994,562500
164114,Advanced Technologies/Laboratories Intl,6,1994,100000
164115,Advanced Technologies/Laboratories Intl,6,1994,70000
164125,Advanced Technologies/Laboratories Intl,6,1994,281250
164116,Advanced Technologies/Laboratories Intl,6,1994,99999
164118,Advanced Technologies/Laboratories Intl,6,1994,60000
164119,Advanced Technologies/Laboratories Intl,6,1994,50000
164120,Advanced Technologies/Laboratories Intl,6,1994,65732
164130,Advanced Technologies/Laboratories Intl,6,1994,104332
164132,"Advanced Visual Data, Inc.",2,1994,73366
164134,"Advantech, Inc.",1,1994,69692
164137,"Aero-plasma, Inc.",2,1994,59976
164138,"Aerobotics, Inc.",1,1994,45715
164141,Aerochem Research,3,1994,70000
164143,"Aerodyne Research, Inc.",7,1994,64985
164145,"Aerodyne Research, Inc.",7,1994,64988
164146,"Aerodyne Research, Inc.",7,1994,79957
164147,"Aerodyne Research, Inc.",7,1994,69585
164160,Agridyne Technologies Inc.,1,1994,63488
164148,"Aerodyne Research, Inc.",7,1994,79999
164149,"Aerodyne Research, Inc.",7,1994,496238
164151,Aerometrics Inc.,4,1994,453023
164155,Aerometrics Inc.,4,1994,69642
164156,Afp Associates,1,1994,79959
164157,Afp Associates,1,1994,79804
164158,Ag Research & Consulting Co,1,1994,50000
164159,"AgResearch International, Inc.",1,1994,50000
164163,"Alabama Cryogenic Engineering, Inc.",6,1994,74826
164165,"Alabama Cryogenic Engineering, Inc.",6,1994,64703
164166,"Alabama Cryogenic Engineering, Inc.",6,1994,59722
164167,"Alabama Cryogenic Engineering, Inc.",6,1994,70000
164169,"Alem Associates, Inc.",1,1994,100000
164170,"Alem Associates, Inc.",1,1994,75000
164172,"Alexion Pharmaceuticals, Inc.",1,1994,74636
164174,"Alpha Photonics, Inc.",1,1994,59505
164175,Altadena Instruments,1,1994,69706
164218,Apeldyn Corp.,2,1994,64945
164250,Aracor,7,1994,65000
164176,Altex Technologies Corporation,2,1994,164988
164178,Altex Technologies Corporation,2,1994,599393
164182,American Biorobotics Inc.,1,1994,749968
164184,American Power Jet Company,3,1994,69969
164185,American Research Corporation of Virginia,9,1994,65000
164186,American Research Corporation of Virginia,9,1994,70000
164188,American Research Corporation of Virginia,9,1994,568434
164260,"Aria Microwave Systems, Inc.",1,1994,545000
164189,American Research Corporation of Virginia,9,1994,65000
164193,American Research Corporation of Virginia,9,1994,75000
164195,American Rocket Company,1,1994,69538
164198,Amparo Corp.on,3,1994,74377
164206,Angel Wings Technology,2,1994,500000
164207,Angstrom,2,1994,249962
164211,Antares Group Incorporated,1,1994,499988
164214,"Apa Optics, Inc.",6,1994,99984
164216,"Apa Optics, Inc.",6,1994,375000
164217,"Apa Optics, Inc.",6,1994,625000
164219,Apfel Enterprises Inc.,1,1994,300000
164221,Apogee Corp.,1,1994,75000
164222,Apogee Corp.,1,1994,50000
164223,"Apollon, Inc.",1,1994,74996
164224,Applied Machine Intelligence,1,1994,59379
164226,"Applied Material Technologies, Inc.",2,1994,375000
164228,"Applied Material Technologies, Inc.",2,1994,59526
164229,"Applied Material Technologies, Inc.",2,1994,69843
164231,"Applied Measurement Systems,",4,1994,99026
164233,"Applied Parallel Research,",1,1994,66734
164234,"Applied Research Associates, Inc.",6,1994,593192
164235,"Applied Research Associates, Inc.",6,1994,541561
164236,"Applied Research Associates, Inc.",6,1994,67803
164237,"Applied Research Associates, Inc.",6,1994,64980
164240,"Applied Research Associates, Inc.",6,1994,74830
164242,"Applied Science and Technology,LLC",4,1994,100000
164292,Atss Inc.,3,1994,450000
164243,Applied Sciences Inc.,7,1994,70144
164244,Applied Sciences Inc.,7,1994,64796
164246,Applied Semiconductor,1,1994,60000
164248,"Apt, Inc.",1,1994,67147
164251,Aracor,7,1994,65000
164253,Arbor Research Corp,1,1994,59834
164254,Arcanum Corp.,2,1994,73821
164257,Ardono Research,1,1994,81000
164258,Arete Associates,3,1994,99000
164259,Arete Associates,3,1994,49900
164261,"Ariad Pharmaceuticals, Inc.",1,1994,500000
164262,Armstrong Engineering,1,1994,62790
164266,"Aspen Systems, Inc.",7,1994,300000
164268,"Aspen Systems, Inc.",7,1994,61030
164269,"Aspen Systems, Inc.",7,1994,69100
172424,"COVALENT ASSOC., INC.",7,1992,499543
164271,"Aspen Systems, Inc.",7,1994,59999
164272,"Aspen Systems, Inc.",7,1994,59980
164276,"Aspen Systems, Inc.",7,1994,69946
164277,"Aspen Systems, Inc.",7,1994,37070
168285,Aztec Systems,2,1993,50000
164278,"Aspen Systems, Inc.",7,1994,250000
164279,"Aspen Systems, Inc.",7,1994,98864
164281,Associated Enterprises Inc.,1,1994,242592
164282,Associated Enterprises Inc.,1,1994,210000
164286,AstroTerra Corporation,2,1994,61395
164287,Ateam Corp,1,1994,81615
164288,Atkinson-noland Assoc. Inc.,1,1994,172613
164290,Atlantic LittleNeck ClamFa,1,1994,49984
164291,Atlantic Microsystems Inc.,1,1994,506148
164294,"Audiofile, Inc.",1,1994,75000
164300,Aurora Technologies,4,1994,74922
164295,"Auka Technology, Inc.",1,1994,69352
164296,Aurora Technologies,4,1994,99989
164298,Aurora Technologies,4,1994,71503
168293,"BELTRAN, INC.",5,1993,50000
164299,Aurora Technologies,4,1994,75001
164302,"Autogenesis Technologies, Inc.",1,1994,72044
164303,Automated Analysis Corporation,3,1994,250000
164307,Automatrix Inc.,2,1994,65000
164308,Autometric Inc.,5,1994,99986
164309,Autometric Inc.,5,1994,68702
164310,Autometric Inc.,5,1994,754955
164312,Avoca Laboratorytories,3,1994,100000
164314,Avocet Medical Inc.,1,1994,498033
164315,"Avw Electronic Systems, Inc.",1,1994,69836
164317,"Aware, Inc.",4,1994,46548
164320,Axiom Technology,4,1994,99958
168311,"BENTHOS, INC.",3,1993,49788
164322,Axon Medical Inc,1,1994,75000
164323,Aztec Systems,2,1994,75000
164324,Aztec Systems,2,1994,70000
164326,"BAKER ENGINEERING AND RISK CONSULTANTS, INC.",3,1994,99303
164328,"BARLOW SCIENTIFIC, INC.",1,1994,75000
168554,"COVALENT ASSOC., INC.",7,1993,50000
164329,"BARRON ASSOCIATES, INC.",5,1994,509052
164330,"BARRON ASSOCIATES, INC.",5,1994,276297
164331,"BARRON ASSOCIATES, INC.",5,1994,69968
164333,"BCR DIAGNOSTICS, INC.",1,1994,62336
164336,"BELTRAN, INC.",5,1994,70000
164353,BIHRLE APPLIED RESEARCH INC.,3,1994,375000
164338,"BEND RESEARCH, INC.",4,1994,77767
164339,"BEND RESEARCH, INC.",4,1994,600000
164340,"BEND RESEARCH, INC.",4,1994,70000
164341,"BEND RESEARCH, INC.",4,1994,64942
164342,"BEND RESEARCH, INC.",4,1994,60000
164343,"BEND RESEARCH, INC.",4,1994,75000
164344,"BEND RESEARCH, INC.",4,1994,65000
164345,"BEND RESEARCH, INC.",4,1994,599916
165220,"FOSTER-MILLER, INC.",9,1994,148716
164348,BENEFICIAL DESIGNS INC,1,1994,539818
164349,BENEFICIAL DESIGNS INC,1,1994,560489
164350,"BENTHOS, INC.",3,1994,69148
164351,"BERKLEY APPLIED SCIENCE & ENGR, INC.",3,1994,180000
164352,"BI RA SYSTEMS, INC",1,1994,75000
164354,BIHRLE APPLIED RESEARCH INC.,3,1994,57943
164355,"BIO-IMAGING RESEARCH, INC.",4,1994,59992
164356,"BIO-IMAGING RESEARCH, INC.",4,1994,78504
164357,"BIO-IMAGING RESEARCH, INC.",4,1994,499596
164358,"BIO-IMAGING RESEARCH, INC.",4,1994,80222
164360,BIOCHEMANALYSIS CORPORATION,1,1994,79324
164362,"BIODE, INC.",2,1994,65000
164363,"BIOELASTICS RESEARCH, LTD.",3,1994,74994
164459,Black Pearls Inc,1,1994,297564
164365,"BIOGRAPHICS, INC.",1,1994,51000
164368,"BIOLOG, INC.",1,1994,65000
164369,"BIONEBRASKA, INC.",1,1994,75000
164371,"BIOTECHNICAL COMMUNICATIONS, INC.",1,1994,540000
164461,Blackmon & Assoc,1,1994,55832
164372,"BIOTEK, INC.",2,1994,79500
164373,"BIOTEK, INC.",2,1994,80225
164374,"BIOTRACES, INC.",2,1994,472688
164375,"BIOTRACES, INC.",2,1994,80619
164376,"BIOTRACES, INC.",2,1994,80003
164378,BIPOLAR TECHNOLOGIES,4,1994,97961
164379,BIPOLAR TECHNOLOGIES,4,1994,99953
164380,BLAZETECH CORPORATION,4,1994,375000
164381,"BONNEVILLE SCIENTIFIC, INC.",4,1994,65000
164382,BONNIE WALKER AND ASSOCIATES,1,1994,78237
164383,"BORON BIOLOGICALS, INC.",1,1994,79380
164384,"BORON BIOLOGICALS, INC.",1,1994,73004
164386,"BOULDER NONLINEAR SYSTEMS, INC.",4,1994,64962
164388,BRIMROSE CORPORATION OF AMERICA,8,1994,50000
164391,BRIMROSE CORPORATION OF AMERICA,8,1994,50000
164393,BRIMROSE CORPORATION OF AMERICA,8,1994,79416
164397,"Barrett Technology, LLC",2,1994,64892
164399,"Belle Mead Research, Inc.",1,1994,50000
164402,"Belmont Research, Inc.",2,1994,80550
164403,"Belmont Research, Inc.",2,1994,544000
164404,"Belmont Research, Inc.",2,1994,49964
164407,Berkeley Antibody Company,1,1994,499999
164408,Berkeley Antibody Company,1,1994,500000
164409,Berkeley Learning Technologies,1,1994,299014
164410,Berkeley Microinstruments,3,1994,74351
164412,Berkeley Planning Associates,1,1994,74933
164414,Bertec Corporation,1,1994,65000
164434,Biomedical Development Corporation,1,1994,484251
164415,"Best Industries, Inc.",1,1994,80719
164416,"Best Industries, Inc.",1,1994,516000
164417,"Bio-Brite, Inc.",1,1994,59994
164418,Bio-educational Research Inc.,1,1994,188320
164419,Bio-stimu Trend Corp,1,1994,97852
165222,"FOSTER-MILLER, INC.",9,1994,574224
164420,"Bio-technical Resources, L.p.",3,1994,150000
164421,"Bio-technical Resources, L.p.",3,1994,75000
164423,"Bio-tek Instruments, Inc.",1,1994,479242
164424,"Bio-tek Instruments, Inc.",1,1994,69315
164486,"Bta Technology, Inc.",1,1994,79250
164427,"Biochemcomp, Inc.",1,1994,78190
164428,Biocryst Ltd,1,1994,500000
164466,Blue Sky Research,1,1994,64958
164430,Biological Components Corp,4,1994,375000
164431,Biomagnetic Technologies,3,1994,99877
164492,"C-MOTION, INC.",1,1994,81000
164432,Biomedical Design Inc.,1,1994,500000
164433,Biomedical Development Corporation,1,1994,80250
164435,Biomedical Development Corporation,1,1994,600000
164436,"Biomedical Frontiers, Inc.",1,1994,675000
164507,"CENTER FOR REMOTE SENSING, INC.",7,1994,70000
164437,"Biomedical Frontiers, Inc.",1,1994,80250
164438,"Biomolecular Products, Inc.",1,1994,74242
164439,"Biophysica Technologies, Inc.",1,1994,500949
164440,Bios Development,1,1994,74520
164510,"CENTER FOR REMOTE SENSING, INC.",7,1994,70000
164442,"Bioserve Biotechnologies, Ltd.",1,1994,72292
164443,"Bioserve Biotechnologies, Ltd.",1,1994,78560
164444,"Biosource Technologies, Inc.",1,1994,300000
164447,"Biotactics, Inc.",1,1994,215000
164448,Biotech Research Laboratory,1,1994,80236
164453,"Biotronics Technologies, Inc.",4,1994,70000
164685,"Ceramic Composites, Inc.",5,1994,375000
164454,"Biotronics Technologies, Inc.",4,1994,70000
164455,"Biotronics Technologies, Inc.",4,1994,99747
164456,"Biotronics Technologies, Inc.",4,1994,81000
164457,Black And White Software,1,1994,49931
164799,Crystallume/edi,6,1994,64952
164463,Blue Chip Computers Company,1,1994,738506
164467,Bmb Patent Holding Corp.,1,1994,80892
164468,Boan And Associates,1,1994,76904
164469,Boke' Farms,1,1994,55605
164476,"Breton Industries, Inc.",1,1994,58175
164530,CHAOTIC.COM,3,1994,92302
164477,"Brewer Associates, Inc.",1,1994,613050
164478,Brewer Science Incorporated,4,1994,65000
164479,Brewer Science Incorporated,4,1994,64988
164511,"CENTER FOR REMOTE SENSING, INC.",7,1994,70000
164544,CIENCIA INC,6,1994,57654
164480,Bright Star Engineering,1,1994,61425
164481,Brimstone Pipe Company,1,1994,64888
164482,"Broadband Telecom, Inc.",1,1994,100000
164483,Brookline Women's Healthcare,1,1994,497495
164484,Brooks Rand Ltd,1,1994,60217
164487,Buck Research,1,1994,63751
164488,"Busek Co., Inc.",4,1994,375000
164489,"Bw Technology, Inc.",1,1994,57537
164490,"C & C Technologies, Inc.",1,1994,171000
164491,C K TECHNOLOGIES LLC,2,1994,60000
164493,"C-MOTION, INC.",1,1994,81000
164494,"C-MOTION, INC.",1,1994,395095
164496,"CALBIOMARINE TECHNOLOGIES, INC.",1,1994,75000
164498,"CAMBRIDGE SCIENTIFIC, INC.",4,1994,62896
164512,"CF Technologies, Inc.",4,1994,68912
164499,"CAMBRIDGE SCIENTIFIC, INC.",4,1994,70000
164502,CASDE CORP.,4,1994,69992
164504,"CELLEX BIOSCIENCES, INC.",1,1994,80998
164506,"CENTAUR PHARMACEUTICALS, INC.",1,1994,78750
164513,CFD RESEARCH CORP,6,1994,500000
164515,CFD RESEARCH CORP,6,1994,375000
164517,CFD RESEARCH CORP,6,1994,69840
164529,"CHANG INDUSTRY, INC.",4,1994,370202
164521,CFD RESEARCH CORP,6,1994,404000
164522,CFD RESEARCH CORP,6,1994,66752
164524,CFD RESEARCH CORP,6,1994,70000
164525,CFD RESEARCH CORP,6,1994,65000
164528,"CHANG INDUSTRY, INC.",4,1994,374765
164531,CHERRYSTONE CORPORATION,2,1994,70000
164606,CREARE LLC,10,1994,64920
164594,CONTINUUM DYNAMICS INC,6,1994,69897
164540,"CHROMAGEN, INC.",1,1994,71537
164541,CIENCIA INC,6,1994,69987
164542,CIENCIA INC,6,1994,99882
164545,CIRCULATORY TECHNOLOGY INC,2,1994,459872
164546,"CLARK-MXR, INC.",2,1994,689296
164548,"CODAR OCEAN SENSORS, LTD",3,1994,104054
164551,"COHERENT TECHNOLOGIES, INC.",6,1994,595373
164556,COI Ceramics Inc,3,1994,69163
164558,"COLE ENGINEERING SERVICES, INC.",1,1994,200000
164560,COLORADO ENGINEERING INC.,1,1994,64943
164563,"COMPACT DISC, INC.",1,1994,552009
164564,"COMPACT MEMBRANE SYSTEMS, INC.",3,1994,165000
164568,"COMPOSITE TECHNOLOGY DEVELOPMENT, INC.",1,1994,600000
164570,"COMPUTATIONAL PHYSICS, INC.",3,1994,69737
164571,COMPUTER GRAPHICS SYSTEMS DEVELOPMENT CORP.,2,1994,290547
164575,"CONDUCTUS, INC.",5,1994,58699
164578,"CONDUCTUS, INC.",5,1994,350000
164579,"CONDUCTUS, INC.",5,1994,59598
164582,"CONDUCTUS, INC.",5,1994,74981
164663,Cape Cod Research,7,1994,190000
164583,"CONDUCTUS, INC.",5,1994,49988
164584,"CONDUCTUS, INC.",5,1994,73554
164590,CONTINUUM DYNAMICS INC,6,1994,69273
164591,CONTINUUM DYNAMICS INC,6,1994,64802
164596,CORDEC CORP.,6,1994,79902
164598,"COVALENT ASSOC., INC.",7,1994,375000
164599,"COVALENT ASSOC., INC.",7,1994,74999
164600,"COVALENT ASSOC., INC.",7,1994,521000
164602,"COVALENT ASSOC., INC.",7,1994,140000
164664,Cape Cod Research,7,1994,70000
164604,"CPU TECHNOLOGY, INC.",1,1994,750000
164607,CREARE LLC,10,1994,99983
164608,CREARE LLC,10,1994,102180
164609,CREARE LLC,10,1994,103447
164611,CREARE LLC,10,1994,59965
164624,CREARE LLC,10,1994,69926
164612,CREARE LLC,10,1994,599918
164615,CREARE LLC,10,1994,69961
164619,CREARE LLC,10,1994,599756
164622,CREARE LLC,10,1994,69958
164626,"CREE RESEARCH, INC.",5,1994,59711
164627,"CREE RESEARCH, INC.",5,1994,59349
164628,"CREE RESEARCH, INC.",5,1994,400000
164631,"CRYOLIFE, INC.",2,1994,74576
174781,"Systems Exploration, Inc.",2,1992,49859
164632,"CRYOMEDICAL SCIENCES, INC.",1,1994,57678
164633,"CRYSTALIZ, INC.",1,1994,100980
164635,"CSA Engineering, Inc.",5,1994,69929
164636,"CSA Engineering, Inc.",5,1994,70000
164657,"Canji, Inc.",1,1994,73353
164637,"CSA Engineering, Inc.",5,1994,743061
164639,"CTI SERVICES, INC.",1,1994,529961
164640,"CYBERDYNAMICS, INC.",2,1994,299070
164641,CYBERLOGIC INC,1,1994,75000
164645,"Cab, Inc.",1,1994,81000
164646,California Consulting,1,1994,89447
164647,Cambridge Acoustical Associate,3,1994,60814
164648,Cambridge Acoustical Associate,3,1994,366764
164649,Cambridge Acoustical Associate,3,1994,69995
164650,Cambridge Biotech Corp.ora- Ti,1,1994,515460
164659,Cape Cod Research,7,1994,59945
164660,Cape Cod Research,7,1994,53165
164661,Cape Cod Research,7,1994,84018
164662,Cape Cod Research,7,1994,499896
164665,Capital Research Associates,1,1994,77436
164666,Capital Technology Corporation,1,1994,60400
164667,"Caps Logistics, Inc.",4,1994,59864
164669,Carmel Electric Co.,1,1994,65000
164684,"Ceramic Composites, Inc.",5,1994,59201
164670,Carsonite International Corp.,1,1994,62640
164672,Cea Associates,1,1994,69780
164673,Cedra Corp.,1,1994,75000
164674,"Celtrix Pharmaceuticals, Inc.",1,1994,75000
